0x006bca3c,_dadd
0xffb787b8,GetShutterSpeedRegularMaxLimit_FW
0xffb787d4,GetShutterSpeedRegularMinLimit_FW
0xff8249d4,GetSRAndDisableInterrupt
0xff89bff8,GetStringWithPrompt_FW
0xffb7aea4,GetSumYOfVRAMCenterLine_FW
0xff82dbe0,GetSwitchStatus_FW
0xffadacc0,GetSystemTime
0xffadacc0,GetSystemTime_FW
0xff87bca8,GetTestRecCrawAddress_FW
0xff86996c,GetTimeFromRTC
0xff996aac,GetTimeFromRTC_FW
0xff82abc4,GetTimeOfSystem_FW
0xffaa8698,GetTransparentMemory_FW
0xffaa86dc,GetTransparentMemoryPosition_FW
0xffaa8688,GetTransparentMemorySize_FW
0xff887dc0,GetUsableAvRange
0xff96a074,GetUsableMaxAv
0xff96a074,GetUsableMaxAv_FW
0xff96a058,GetUsableMinAv
0xff96a058,GetUsableMinAv_FW
0xffb787a8,GetUserSetShutterSPeed_FW
0xff82a494,GetValidSystemCalender
0xff82cab0,GetVBatVoltage_FW
0xffb7a550,GetVideoOutType
0xffb7a550,GetVideoOutType_FW
0xff84fb9c,GetVRAMHPixelsSize
0xff84fb9c,GetVRAMHPixelsSize_FW
0xff84fba8,GetVRAMVPixelsSize
0xff84fba8,GetVRAMVPixelsSize_FW
0xffb7bfb0,GetYear_FW
0xffaca368,GetZoomActuatorCurrentPosition_FW
0xffaca2cc,GetZoomActuatorSpeedPPS_FW
0xffb9c364,GetZoomAmpereLimitOffTime_FW
0xffaa80b0,GetZoomDefaultCommonDriveParam_FW
0xffaa7eb0,GetZoomDefaultDriveParam_FW
0xff991500,GetZoomDrivingTime_FW
0xff9907e8,GetZoomLensCurrentPoint
0xff9907e8,GetZoomLensCurrentPoint_FW
0xffacb53c,GetZoomLensCurrentPosition
0xff990738,GetZoomLensCurrentPosition_FW
0xffad67c4,GetZoomLensDriveAmpereDac_FW
0xff9914fc,GetZoomLensMechaEdgePosition_FW
0xff991528,GetZoomLensMinimumSpeedMoveLimitTime_FW
0xffaa73e0,GetZoomLensResetPlus_FW
0xff990ce8,GetZoomLensTelePoint_FW
0xffaa7f70,GetZoomNormalDriveParam_FW
0xff992780,GetZoomPiChangePosition_FW
0xff992574,GetZoomPiDefaultPosition_FW
0xff98f110,GetZoomPiSensorLevel_FW
0xffaa7f10,GetZoomResetDriveParam_FW
0xff99259c,GetZoomResetSensorLevel_FW
0xff990ce8,GetZoomTelePoint_FW
0xff82654c,GiveSemaphore
0xff82654c,GiveSemaphore_FW
0xff8a2264,GUISrv_StartGUISystem
0xff8a2264,GUISrv_StartGUISystem_FW
0xff92d010,handle_PTP_OC_0x9038
0xff92d0fc,handle_PTP_OC_0x9039
0xff92d1f0,handle_PTP_OC_0x903a
0xff92d2ac,handle_PTP_OC_0x903b
0xff92d2ec,handle_PTP_OC_0x904b
0xff92c910,handle_PTP_OC_0x904c
0xffa6e384,handle_PTP_OC_0x9050
0xffa6d938,handle_PTP_OC_0x9051
0xffa6e2ac,handle_PTP_OC_0x9052
0xffa6e1b8,handle_PTP_OC_0x9053
0xffa6e084,handle_PTP_OC_0x9057
0xffa6de48,handle_PTP_OC_0x9058
0xffa6dd14,handle_PTP_OC_0x9059
0xffa6dbbc,handle_PTP_OC_0x905a
0xffa6da3c,handle_PTP_OC_0x905b
0xffa6e384,handle_PTP_OC_0x905c
0xffa6d938,handle_PTP_OC_0x905d
0xff92de74,handle_PTP_OC_0x9060
0xff92df18,handle_PTP_OC_0x9062
0xff92440c,handle_PTP_OC_0x9801
0xff923fec,handle_PTP_OC_0x9802
0xff923d74,handle_PTP_OC_0x9803
0xff923c50,handle_PTP_OC_0x9804
0xff923720,handle_PTP_OC_0x9805
0xffa71f44,handle_PTP_OC_CANON_ChangeUSBProtocol
0xff927990,handle_PTP_OC_CANON_CheckEvent
0xff9258c8,handle_PTP_OC_CANON_EOS_GetEvent
0xffa6f400,handle_PTP_OC_CANON_EOS_RequestDevicePropValue
0xffa6f264,handle_PTP_OC_CANON_EOS_SetDevicePropValueEx
0xff92c444,handle_PTP_OC_CANON_GetObjectAttributes
0xff92cc08,handle_PTP_OC_CANON_GetObjectHandleByName
0xff92d76c,handle_PTP_OC_CANON_GetObjectInfoEx
0xff92c208,handle_PTP_OC_CANON_GetPartialObjectEx
0xff92bf8c,handle_PTP_OC_CANON_GetPartialObjectInfo
0xff92da54,handle_PTP_OC_CANON_SendObjectByPath
0xff92c574,handle_PTP_OC_CANON_SendObjectInfoByPath
0xff92dc94,handle_PTP_OC_CANON_SendPartialObject
0xff92c4e0,handle_PTP_OC_CANON_SetObjectArchive
0xff92cd44,handle_PTP_OC_CANON_SetObjectTime
0xff928b2c,handle_PTP_OC_CloseSession
0xff92cdbc,handle_PTP_OC_DeleteObject
0xff92cf20,handle_PTP_OC_FormatStore
0xff926fbc,handle_PTP_OC_GetDevicePropDesc
0xff926e9c,handle_PTP_OC_GetDevicePropValue
0xff92d434,handle_PTP_OC_GetNumObjects
0xff92bb0c,handle_PTP_OC_GetObject
0xff92d524,handle_PTP_OC_GetObjectHandles
0xff92beac,handle_PTP_OC_GetObjectInfo
0xff92bce0,handle_PTP_OC_GetPartialObject
0xff92b324,handle_PTP_OC_GetStorageIDs
0xff92b41c,handle_PTP_OC_GetStorageInfo
0xff92bc10,handle_PTP_OC_GetThumb
0xff928be0,handle_PTP_OC_OpenSession
0xff926acc,handle_PTP_OC_ResetDevicePropValue
0xff92da54,handle_PTP_OC_SendObject
0xff92c574,handle_PTP_OC_SendObjectInfo
0xff926d1c,handle_PTP_OC_SetDevicePropValue
0xff92be08,handle_PTP_OC_SetObjectProtection
0xff838908,HardwareDefect_FW
0xff8388b4,HardwareDefectWithRestart_FW
0xff99fa5c,HwOcReadICAPCounter
0xff8201e4,icache_disable_and_flush
0xff8201bc,icache_flush_and_enable
0xff820384,icache_flush_range
0xff84b1ac,ImagerActivate
0xff96b0fc,InactivateAdjLog_FW
0xff997cd0,InitializeAdjustmentFunction_FW
0xff997c60,InitializeAdjustmentSystem_FW
0xff87af3c,Initializedccd_FW
0xffa40cec,InitializeDefectRec_FW
0xff87af3c,InitializeDigicon_FW
0xffaa8e10,InitializeFAExtendFile_FW
0xffaa8de8,InitializeFAGeneralTest_FW
0xffb7cb58,InitializeMechaDevice_FW
0xff996708,InitializeMechaUnitExeTest_FW
0xffaa6f14,InitializeSoundDevForRecEvent_FW
0xffaa8c38,InitializeSoundRec_FW
0xff87a4b8,InitializeTestRec_FW
0xffb7e418,IsAdjCdsMode_FW
0xffad4160,IsAvailableCZSpeed_FW
0xff86f270,IsBatteryTemperature_FW
0xff86f23c,IsCCDTemperature_FW
0xff89f3d4,IsControlEventActive_FW
0xff82e7c8,IsDUIDFixFlag_FW
0xffb7a654,IsEVFDrive_FW
0xffb7abd8,IsEvfDriveMode_FW
0xffb7992c,IsExStrobeChargeComp_FW
0xff82e050,IsFAConnectUSB_FW
0xff82e748,IsFactoryMode_FW
0xff82e048,IsFAWLANRunning_FW
0xff98e0a8,IsFocusLensOutSidePosition_FW
0xff82dc90,IsHvSensorExist_FW
0xff82a4b4,IsInvalidTime
0xff888cdc,IsLensOutside_FW
0xff96b120,IsLogOutType_FW
0xff82e740,IsMountLens_FW
0xff82e810,IsNormalCameraMode_FW
0xffa85b54,IsOKFaceAuthBinFile_FW
0xff86f208,IsOpticalTemperature_FW
0xff896630,IsRomLogAvailable_FW
0xffaa7078,IsSDDetect_FW
0xff8e4df8,IsStrobeChargeCompleted
0xffacc6e8,IsUnitFirmMode_FW
0xffac9a60,IsZoomActuatorResetSensorPlusSide_FW
0xff991100,IsZoomLensOutSidePosition_FW
0xff968a24,j_AbortAEIntegralValue_FW
0xff9969c0,j_BeepDrive_FW
0xff9969c4,j_BeepDriveComp_FW
0xff827bc4,j_Close_FW
0xff875798,j_CreateUserSettingMirror_FW
0xff904b00,j_E2LatOn_FW
0xffa488e8,j_EF.GetEFModExamDriveType_FW
0xffa489f4,j_EF.IsChargeFull_FW
0xffa488ec,j_EF.IsIrisTypeKosaiShibori_FW
0xff997064,j_exec_FW
0xff87bd60,j_Executedccd_FW
0xff87bd5c,j_ExecuteDigicon_FW
0xff934140,j_ExecuteShutDownPropertyService_FW
0xff82825c,j_ExMem.AllocCacheable_FW
0xff828254,j_ExMem.AllocUncacheable_FW
0xff828260,j_ExMem.FreeCacheable_FW
0xff828258,j_ExMem.FreeUncacheable_FW
0xff828250,j_ExMem.View_FW
0xff9969bc,j_GetAdChValue_FW
0xff874e64,j_GetAdjTableVersion_FW
0xff9969b8,j_GetAdVBattBottom_FW
0xff968f70,j_GetAEIntegWinData_FW
0xff904178,j_GetBaseSv
0xff996aa0,j_GetBatteryCoverClose_FW
0xff86f2c8,j_GetBatteryTemperature_FW
0xffaa7184,j_GetBatteryVoltage_FW
0xffaa6dec,j_GetCameraInformationData_FW
0xff86f2c4,j_GetCCDTemperature_FW
0xffb7e1d0,j_GetCdsGainValue_FW
0xff96a0e0,j_GetCurrentAvCoefficient_FW
0xff969e38,j_GetCurrentAvValue_FW
0xffaa6d7c,j_GetCurrentCcdTemp_FW
0xffb7e2a8,j_GetCurrentDriveBaseSvValue_FW
0xffb786bc,j_GetCurrentExposureTime_FW
0xffb7e53c,j_GetCurrentFocusLensPosition_FW
0xffb7e53c,j_GetCurrentFocusPosition_FW
0xffaa6dac,j_GetCurrentOptTemp_FW
0xffb786c8,j_GetCurrentShutterSpeed_FW
0xffb7e4e0,j_GetCurrentTargetDistance_FW
0xffaa7698,j_GetCurrentZoomLensDirection_FW
0xffaa7678,j_GetCurrentZoomLensPoint_FW
0xffaa7670,j_GetCurrentZoomLensPosition_FW
0xffaa7678,j_GetCurrentZoomPoint_FW
0xffaa7670,j_GetCurrentZoomPosition_FW
0xff87bd68,j_GetdccdFilterValue_FW
0xff87bd64,j_GetdccdImage_FW
0xffb7c628,j_GetDCPAdjOffset_FW
0xff996a98,j_GetDialEventId_FW
0xff996aa8,j_GetDriverInfoEvent_FW
0xffb7c654,j_GetEFUSEData_FW
0xffb7e4d0,j_GetFocusDefaultResetPosition_FW
0xffad5b04,j_GetFocusLensAvCoefficient_FW
0xffad5644,j_GetFocusLensCurrentPosition_FW
0xffad5648,j_GetFocusLensCurrentPositionWithMotor_FW
0xffad572c,j_GetFocusLensDriveVoltage_FW
0xffad5c20,j_GetFocusLensFinalStopSettingTime_FW
0xffad57e4,j_GetFocusLensGainSlope_FW
0xffad57a4,j_GetFocusLensHoldVoltage_FW
0xffad5850,j_GetFocusLensPullInMaxSpeed_FW
0xffad5650,j_GetFocusLensResetDefaultPosition_FW
0xffad564c,j_GetFocusLensResetPosition_FW
0xffad57e0,j_GetFocusLensResetVoltage_FW
0xffad5768,j_GetFocusLensSettingWaitVoltage_FW
0xffad6044,j_GetFocusPiSensorLevel_FW
0xffb7e4d8,j_GetFocusResetPosition_FW
0xffad5e14,j_GetFocusStartZoomPosition_FW
0xffad5cfc,j_GetIrisAv_FW
0xff996a9c,j_GetLcdPosition_FW
0xffad5e10,j_GetLensErrorStatus_FW
0xff901290,j_GetMacroSupportZoomPoint_FW
0xffad5ecc,j_GetMechaCondition_FW
0xffad630c,j_GetMechaShutterMoveTime_FW
0xffad6308,j_GetMechaShutterStatus_FW
0xffb7b7bc,j_GetMovieJpegVRAMHPixelsSize_FW
0xffb7b7c4,j_GetMovieJpegVRAMVPixelsSize_FW
0xffb7caf0,j_GetMShutterStatus_FW
0xffad6458,j_GetNdMoveTime_FW
0xffb7e1a0,j_GetObClampValue_FW
0xff86f2c0,j_GetOpticalTemperature_FW
0xff996a80,j_GetSDDetect_FW
0xff996a84,j_GetSDProtect_FW
0xffb787d0,j_GetShutterSpeedRegularMaxLimit_FW
0xffb787ec,j_GetShutterSpeedRegularMinLimit_FW
0xff996a6c,j_GetSwitchStatus_FW
0xff96a08c,j_GetUsableMaxAv_FW
0xff96a070,j_GetUsableMinAv_FW
0xffb7c518,j_GetVBatVoltage_FW
0xffb7a600,j_GetVideoOutType_FW
0xffb7af10,j_GetVRAMHPixelsSize_FW
0xffb7af18,j_GetVRAMVPixelsSize_FW
0xffaca2d8,j_GetZoomActuatorCurrentPosition_FW
0xffad6888,j_GetZoomAmpereLimitOffTime_FW
0xffaa77b4,j_GetZoomDrivingTime_FW
0xffad683c,j_GetZoomLensCurrentPoint_FW
0xffad6840,j_GetZoomLensCurrentPosition_FW
0xffad6848,j_GetZoomLensMechaEdgePosition_FW
0xffad68a0,j_GetZoomLensMinimumSpeedMoveLimitTime_FW
0xffaa819c,j_GetZoomLensResetPlus_FW
0xffad6844,j_GetZoomLensTelePoint_FW
0xffaa843c,j_GetZoomPiChangePosition_FW
0xffaa8438,j_GetZoomPiDefaultPosition_FW
0xffad6068,j_GetZoomPiSensorLevel_FW
0xffaa7774,j_GetZoomResetSensorLevel_FW
0xffaa776c,j_GetZoomTelePoint_FW
0xff87bd54,j_Initializedccd_FW
0xff87bd54,j_InitializeDigicon_FW
0xffaa8cb4,j_InitializeSoundRec_FW
0xff87bb08,j_InitializeTestRec_FW
0xff86f2d4,j_IsBatteryTemperature_FW
0xff86f2d0,j_IsCCDTemperature_FW
0xffb7a67c,j_IsEVFDrive_FW
0xffb7ead4,j_IsFocusLensOutSidePosition_FW
0xff996aa4,j_IsHvSensorExist_FW
0xffad5e0c,j_IsLensOutside_FW
0xff86f2cc,j_IsOpticalTemperature_FW
0xffaa70c8,j_IsSDDetect_FW
0xff996718,j_IsUnitFirmMode_FW
0xffaca2dc,j_IsZoomActuatorResetSensorPlusSide_FW
0xffaa7b54,j_IsZoomLensOutSidePosition_FW
0xff905f2c,j_j_GetBaseSv
0xffa5e294,j_LiveImageTool.GetDzoomPosition_FW
0xff96a77c,j_LoadDUIDCheckSum_FW
0xffb7c41c,j_LoadFactoryNumber_FW
0xffb7c504,j_LoadSerialNumber_FW
0xff996fe8,j_MemoryChecker_FW
0xff996fe4,j_MonSelEvent_FW
0xff82824c,j_NewTaskShell_FW
0xff827bc0,j_Open_FW
0xff83679c,j_OpLog.WriteToROM_FW
0xff99704c,j_Peek16_FW
0xff997048,j_Peek32_FW
0xff997050,j_Peek8_FW
0xff996fe0,j_Printf_FW
0xff8a0f9c,j_PTM_AllReset_FW
0xff8a1504,j_PTM_BackupUIProperty_FW
0xff8a1454,j_PTM_GetWorkingCaptureMode_FW
0xff8a14e8,j_PTM_IsEnableItem_FW
0xff8a14d0,j_PTM_NextItem_FW
0xff8a14d4,j_PTM_PrevItem_FW
0xff8a1458,j_PTM_SetCurrentItem_FW
0xff8a14ec,j_PTM_SetProprietyEnable_FW
0xff8281cc,j_PutsCameraLogEvent_FW
0xff827cc4,j_Read_FW
0xffb79bd4,j_RegistColorMatrix_FW
0xff996ff0,j_SDump_FW
0xff8281c0,j_ShowCameraLog_FW
0xff8281c4,j_ShowCameraLogInfo_FW
0xff997b94,j_SS.GetDigitalZoomPosition_FW
0xff8281bc,j_StartCameraLog_FW
0xff969530,j_StopAEIntegralService_FW
0xff8281c8,j_StopCameraLog_FW
0xff8254a4,j_strcmp_FW
0xff87bd58,j_Terminatedccd_FW
0xff87bd58,j_TerminateDigicon_FW
0xffaa8cb8,j_TerminateSoundRec_FW
0xff87bb0c,j_TerminateTestRec_FW
0xff9aff38,j_UIFS_CancelStoreLensTimer_FW
0xff9afb10,j_UIFS_Capture_FW
0xff9afb14,j_UIFS_CaptureNoneStop_FW
0xff9aff3c,j_UIFS_DisplayFirmUpdateView_FW
0xff9afb38,j_UIFS_GetMovieRecoadableNumber_FW
0xff9aff24,j_UIFS_GetNumberOfDisplayedImage_FW
0xff9afadc,j_UIFS_GetNumOfOptZoomPos_FW
0xff9afb3c,j_UIFS_GetStillShotableNumber_FW
0xff9afeec,j_UIFS_IsAvailableShots_FW
0xff9afad4,j_UIFS_MoveZoomTo_FW
0xff9afad8,j_UIFS_MoveZoomToPositionWithTaskSwCtrlServ_FW
0xff9aff20,j_UIFS_StartMoviePlay_FW
0xff9afb18,j_UIFS_StartMovieRecord_FW
0xff9afb1c,j_UIFS_StopMovieRecord_FW
0xff9afb34,j_UIFS_WriteFirmInfoToFile_FW
0xff9969d4,j_VbattGet_FW
0xff996fec,j_VerifyByte_FW
0xff827cc8,j_Write_FW
0xff875860,j_WRITEADJTABLETOFROM_FW
0xff82dce8,kbd_p1_f
0xff82dcf4,kbd_p1_f_cont
0xff82d460,kbd_p2_f
0xff82dc98,kbd_read_keys
0xff86b35c,kbd_read_keys_r2
0xff9422d4,LcdCon_GetLcdAdjParameter_FW
0xff941ecc,LcdCon_GetLcdBackLightParameter_FW
0xff942510,LcdCon_GetLcdParameter_FW
0xff942364,LcdCon_SaveLcdAdjParameter_FW
0xff941f58,LcdCon_SaveLcdBackLightParameter_FW
0xff9425a0,LcdCon_SaveLcdParameter_FW
0xff942210,LcdCon_SetLcdAdjParameter_FW
0xff941e30,LcdCon_SetLcdBackLightBrightness_FW
0xff941e68,LcdCon_SetLcdBackLightParameter_FW
0xff94219c,LcdCon_SetLcdDriver_FW
0xff942380,LcdCon_SetLcdParameter_FW
0xff942324,LcdCon_ShowLcdAdjParameter_FW
0xff941f18,LcdCon_ShowLcdBackLightParameter_FW
0xff942560,LcdCon_ShowLcdParameter_FW
0xff9426d8,LcdCon_StartLcdPeriodicalSetting_FW
0xff94270c,LcdCon_StopLcdPeriodicalSetting_FW
0xffb32b38,LCDMsg_ChangeColor_FW
0xffb32d68,LCDMsg_Create_FW
0xffb32c1c,LCDMsg_Delete_FW
0xffb32a30,LCDMsg_Move_FW
0xffb32ac8,LCDMsg_MoveRatio_FW
0xffb328ec,LCDMsg_SetNum_FW
0xffb327b0,LCDMsg_SetStr_FW
0xffb329dc,LCDMsg_SwDisp_FW
0xffb331fc,LCDRect_ChangeColor_FW
0xffb333d4,LCDRect_Create_FW
0xffb334a8,LCDRect_Delete_FW
0xffb32efc,LCDRect_Move_FW
0xffb32f94,LCDRect_MoveRatio_FW
0xffb33088,LCDRect_Resize_FW
0xffb33120,LCDRect_ResizeRatio_FW
0xffb332dc,LCDRect_SwDisp_FW
0xff9969d8,LEDDrive
0xff9969d8,LEDDrive_FW
0xffa40204,LineDefDetect_FW
0xffa402d4,LineKizuCheck_FW
0xffa5e25c,LiveImageTool.ChangeDzoom_FW
0xffa5e2b4,LiveImageTool.Dister_FW
0xffa5e1d0,LiveImageTool.DzoomTele_FW
0xffa5e1f0,LiveImageTool.DzoomWide_FW
0xff84f778,LiveImageTool.GetDzoomPosition_FW
0xffa5e298,LiveImageTool.Jump_FW
0xffa5e24c,LiveImageTool.Pause_FW
0xffa5e254,LiveImageTool.Resume_FW
0xffa5e108,LiveImageTool.StartEVF_FW
0xffa5e114,LiveImageTool.StartEVFFocusJet_FW
0xffa5e120,LiveImageTool.StartEVFMF_FW
0xffa5e154,LiveImageTool.StartEVFMovFULLHD60P_FW
0xffa5e12c,LiveImageTool.StartEVFMovFULLHD_FW
0xffa5e168,LiveImageTool.StartEVFMovHD_FW
0xffa5e17c,LiveImageTool.StartEVFMovQVGA_FW
0xffa5e190,LiveImageTool.StartEVFMovQVGA_HS_FW
0xffa5e198,LiveImageTool.StartEVFMovVGA_FW
0xffa5e1ac,LiveImageTool.StartEVFMovVGA_HS_FW
0xffa5e23c,LiveImageTool.StopDzoom_FW
0xffa5e1c0,LiveImageTool.StopEVF_FW
0xff874f2c,LoadAdjustmentTable_FW
0xff875388,LoadAdjustmentValue_FW
0xff96a234,LoadDataFromAdjTableBin_FW
0xff874f3c,LoadDefectAdjTable_FW
0xff96a760,LoadDUID_FW
0xff96a728,LoadDUIDCheckSum_FW
0xff96a79c,LoadFactoryAdjData_FW
0xff96a7f8,LoadFactoryIDData_FW
0xffb7c33c,LoadFactoryNumber_FW
0xff96a7c8,LoadHistoryAdjData_FW
0xff96a134,LoadParamDataFromAdjTableBin_FW
0xff89852c,LoadScript_FW
0xffb7c420,LoadSerialNumber_FW
0xff83e030,LocalTime
0xff89f850,LockMainPower
0xff89f850,LockMainPower_FW
0xff83612c,LogCameraEvent
0xff827d34,Lseek
0xff827d34,lseek
0xff827d34,Lseek_FW
0xffadae04,MakeBootDisk_FW
0xffa40d18,MakeDefectTurnTable_FW
0xffadae18,MakeScriptDisk_FW
0xff8322f8,MakeSDCardBootable
0xff8255d0,malloc
0xff838a1c,malloc_strictly
0xffa40928,MarkPointDefData_FW
0xff996774,Mecha.Create_FW
0xff9967e4,MechaReset_FW
0xff9967f0,MechaTerminate_FW
0xff99671c,MechaUnRegisterEventProcedure_FW
0xff8253a8,memcmp
0xff8253a8,memcmp_FW
0xff8b0f4c,memcpy
0xff8b0f4c,memcpy_FW
0xffada82c,MemoryChecker_FW
0xffa1b600,memset
0xffa1b600,memset_FW
0xff820b68,memShow_FW
0xff833c28,MenuIn
0xff833ccc,MenuOut
0xffa3fc5c,MergeAndConvertDefect_FW
0xffa404d4,MixPixDetect_FW
0xff827fb4,mkdir
0xff8b07d4,mktime_ext
0xff996f20,mod_FW
0xffadad40,MonSelEvent_FW
0xffaa7ce8,MoveComputerZoomToPoint_FW
0xff89e75c,MoveControllerToTopOfZOrder_FW
0xff8874a4,MoveCzPeakPositon_FW
0xffad402c,MoveCZToPoint_FW
0xffad40cc,MoveCZToPointByOVF_FW
0xffad409c,MoveCZToTele_FW
0xffad406c,MoveCZToWide_FW
0xffb9abd0,MoveDCMotorCCW_FW
0xffb9ab28,MoveDCMotorCW_FW
0xffad4f90,MoveFocusActuator_FW
0xffb7e888,MoveFocusDistance_FW
0xffad598c,MoveFocusLensChangeCarrierFrequency_FW
0xffb7e888,MoveFocusLensToDistance
0xffb7e888,MoveFocusLensToDistance_FW
0xffb7e76c,MoveFocusLensToPosition_FW
0xffb7e654,MoveFocusLensToPositionWithMaxSpeed_FW
0xffb7e69c,MoveFocusLensToPositionWithSpeed_FW
0xffad4348,MoveFocusLensToTerminate_FW
0xffb7e56c,MoveFocusLensToTerminatePosition_FW
0xffad43a4,MoveFocusLensToTerminateWithKeepExciting_FW
0xffad4d18,MoveFocusLensTowardPosition_FW
0xffad4400,MoveFocusLensWithDistance_FW
0xffad477c,MoveFocusLensWithFinalPosition_FW
0xffad4ac0,MoveFocusLensWithFinalPositionWithNonStepOutWithoutBacklash_FW
0xffad4bec,MoveFocusLensWithFinalPositionWithoutBacklash_FW
0xffad4524,MoveFocusLensWithPosition_FW
0xffad48b4,MoveFocusLensWithPositionImmediateReturn_FW
0xffad4e44,MoveFocusLensWithPositionWithCompBacklash_FW
0xffad4650,MoveFocusLensWithPositionWithNonStepOut_FW
0xffad4994,MoveFocusLensWithPositionWithoutBacklash_FW
0xffb7e7bc,MoveFocusPosition_FW
0xffb7e56c,MoveFocusToTerminate_FW
0xff969f10,MoveIrisFullClose_FW
0xff969ed8,MoveIrisFullOpen_FW
0xff969fb0,MoveIrisMechaPositionWithBacklash_FW
0xff969fe4,MoveIrisMechaPositionWithoutBacklash_FW
0xff969de8,MoveIrisToAv_FW
0xff96a018,MoveIrisToAvWithoutBacklash_FW
0xffad5c94,MoveIrisToTerminatePosition_FW
0xffad5c9c,MoveIrisWithAv
0xffad5c9c,MoveIrisWithAv_FW
0xffad5ccc,MoveIrisWithAvWithoutBacklash_FW
0xff969f7c,MoveIrisWithTerminatePosition_FW
0xffad5d84,MoveLensToFirstPoint_FW
0xffad5dd4,MoveLensToTerminatePoint_FW
0xff832e00,MoveOpticalZoomAt
0xffaca264,MoveZoomActuator_FW
0xffad6708,MoveZoomLensToMechaEdge_FW
0xffaa8238,MoveZoomLensToMechaEnd_FW
0xffaa7ca8,MoveZoomLensToPoint_FW
0xffaa7c68,MoveZoomLensToPosition_FW
0xffaa8344,MoveZoomLensToPositionByManual_FW
0xffad66c8,MoveZoomLensToTerminatePosition_FW
0xffad65e0,MoveZoomLensWithPoint
0xffad65e0,MoveZoomLensWithPoint_FW
0xffad662c,MoveZoomLensWithPointImmediateReturn_FW
0xffad667c,MoveZoomLensWithPosition_FW
0xffad68d8,MoveZoomLensWithPositionAndSpeedChange_FW
0xffaa7ca8,MoveZoomPoint_FW
0xffaa7c68,MoveZoomPosition_FW
0xff8e7334,MovieAF.Resume_FW
0xff8e7320,MovieAF.Suspend_FW
0xff837fec,NewTaskShell
0xff83804c,NewTaskShell_FW
0xffa29bb4,NR_SetDarkSubType
0xff9986f0,NR_SetDoubleNRType_FW
0xffa29bb4,NRTBL.SetDarkSubType_FW
0xffa29bd0,NRTBL.SetDefectCorrectType_FW
0xffa29bec,NRTBL.SetTassenType_FW
0xff996a5c,OffPrintPhySw_FW
0xffb793f0,OneShotWhigeBalance_FW
0xffb793f0,OneTypeWhiteBalance_FW
0xff996a4c,OnPrintPhySw_FW
0xff827a50,Open
0xff823c68,open
0xff827a50,Open_FW
0xff89c098,OpenConsole_FW
0xffaba150,OpenFastDir
0xff827d54,OpenForScrip_FW
0xffad61e8,OpenMechaShutter_FW
0xffb7cab4,OpenMShutter_FW
0xff8281d0,OpLog.Create_FW
0xff8371cc,OpLog.Get_FW
0xff8371ec,OpLog.GetUsrSet_FW
0xff8372ac,OpLog.Play_FW
0xff8367d0,OpLog.ReadFromROM_FW
0xff836838,OpLog.ReadFromSD_FW
0xff8374c4,OpLog.Start_FW
0xff836740,OpLog.Stop_FW
0xff8375b0,OpLog.Terminate_FW
0xff83676c,OpLog.WriteToROM_FW
0xff836c78,OpLog.WriteToSD_FW
0xff96ac98,OutputLogToFile_FW
0xff82a4cc,PauseTimeOfSystem
0xff85a294,PB2Rec
0xffadacb0,Peek16_FW
0xffadaca8,Peek32_FW
0xffadacb8,Peek8_FW
0xffa3fa8c,PointDefDetect_FW
0xffa3fedc,PointKizuCheck_FW
0xff997028,Poke16_FW
0xff997018,Poke32_FW
0xff997038,Poke8_FW
0xff89efa8,PostEventShootSeqToUI_FW
0xff89ed9c,PostLogicalEventForNotPowerType
0xff89ed9c,PostLogicalEventForNotPowerType_FW
0xff89ede8,PostLogicalEventToUI
0xff89ede8,PostLogicalEventToUI_FW
0xff829f94,PostMessageQueue
0xff826774,PostMessageQueueStrictly
0xffb7a0b8,PreFixAE_FW
0xff87579c,PrintAdjKabotanInfo_FW
0xff8753ac,PrintAdjTableMap_FW
0xff967f54,PrintAllAEIntegData_FW
0xff89b31c,PrintBuildDate_FW
0xff89b330,PrintBuildTime_FW
0xff89851c,Printf_FW
0xff96a9ec,PrintFaexeVersioin_FW
0xff96a9b8,PrintFirmVersion_FW
0xff89b344,PrintFirmwareVersion_FW
0xff89b3c0,PrintInternalFirmwareVersion_FW
0xffb813c0,PrintMultiWinScanTable_FW
